time,open,high,low,close,Volume
1983-04-01,131.72000122,131.72000122,131.72000122,131.72000122,NaN
1983-04-04,131.05000305,131.05000305,131.05000305,131.05000305,NaN
1983-04-05,130.75999451,130.75999451,130.75999451,130.75999451,NaN
1983-04-07,130.25,130.25,130.25,130.25,NaN
1983-04-08,130.57000732,130.57000732,130.57000732,130.57000732,NaN
1983-04-11,130.11999512,130.11999512,130.11999512,130.11999512,NaN
1983-04-12,130.38000488,130.38000488,130.38000488,130.38000488,NaN
1983-04-14,130.91999817,130.91999817,130.91999817,130.91999817,NaN
1983-04-15,131.27999878,131.27999878,131.27999878,131.27999878,NaN
1983-04-18,132.17999268,132.17999268,132.17999268,132.17999268,NaN
1983-04-19,132.69999695,132.69999695,132.69999695,132.69999695,NaN
1983-04-20,133.27000427,133.27000427,133.27000427,133.27000427,NaN
1983-04-21,132.80999756,132.80999756,132.80999756,132.80999756,NaN
1983-04-22,132.8500061,132.8500061,132.8500061,132.8500061,NaN
1983-04-25,134.25999451,134.25999451,134.25999451,134.25999451,NaN
1983-04-26,135.94999695,135.94999695,135.94999695,135.94999695,NaN
1983-04-27,135.08000183,135.08000183,135.08000183,135.08000183,NaN
1983-04-28,135.83000183,135.83000183,135.83000183,135.83000183,NaN
1983-04-29,137.27000427,137.27000427,137.27000427,137.27000427,NaN
1983-05-03,138.13999939,138.13999939,138.13999939,138.13999939,NaN
1983-05-04,137.42999268,137.42999268,137.42999268,137.42999268,NaN
1983-05-06,137.66000366,137.66000366,137.66000366,137.66000366,NaN
1983-05-09,137.53999329,137.53999329,137.53999329,137.53999329,NaN
1983-05-10,135.72999573,135.72999573,135.72999573,135.72999573,NaN
1983-05-11,136.33999634,136.33999634,136.33999634,136.33999634,NaN
1983-05-12,136.00999451,136.00999451,136.00999451,136.00999451,NaN
1983-05-13,135.57000732,135.57000732,135.57000732,135.57000732,NaN
1983-05-16,136.97999573,136.97999573,136.97999573,136.97999573,NaN
1983-05-17,137.42999268,137.42999268,137.42999268,137.42999268,NaN
1983-05-18,138.11999512,138.11999512,138.11999512,138.11999512,NaN
1983-05-19,138.22999573,138.22999573,138.22999573,138.22999573,NaN
1983-05-20,138.41000366,138.41000366,138.41000366,138.41000366,NaN
1983-05-23,138.11999512,138.11999512,138.11999512,138.11999512,NaN
1983-05-24,137.71000671,137.71000671,137.71000671,137.71000671,NaN
1983-05-25,137.3999939,137.3999939,137.3999939,137.3999939,NaN
1983-05-27,137.66999817,137.66999817,137.66999817,137.66999817,NaN
1983-05-30,138.03999329,138.03999329,138.03999329,138.03999329,NaN
1983-05-31,138.03999329,138.03999329,138.03999329,138.03999329,NaN
1983-06-01,137.91000366,137.91000366,137.91000366,137.91000366,NaN
1983-06-02,137.63000488,137.63000488,137.63000488,137.63000488,NaN
1983-06-03,137.67999268,137.67999268,137.67999268,137.67999268,NaN
1983-06-06,137.33000183,137.33000183,137.33000183,137.33000183,NaN
1983-06-07,137.07000732,137.07000732,137.07000732,137.07000732,NaN
1983-06-08,136.83000183,136.83000183,136.83000183,136.83000183,NaN
1983-06-09,136.83999634,136.83999634,136.83999634,136.83999634,NaN
1983-06-10,137.00999451,137.00999451,137.00999451,137.00999451,NaN
1983-06-13,137.33999634,137.33999634,137.33999634,137.33999634,NaN
1983-06-14,137.05999756,137.05999756,137.05999756,137.05999756,NaN
1983-06-15,137.24000549,137.24000549,137.24000549,137.24000549,NaN
1983-06-16,137.41000366,137.41000366,137.41000366,137.41000366,NaN
1983-06-17,137.24000549,137.24000549,137.24000549,137.24000549,NaN
1983-06-20,138.05999756,138.05999756,138.05999756,138.05999756,NaN
1983-06-21,138.1000061,138.1000061,138.1000061,138.1000061,NaN
1983-06-22,138.52000427,138.52000427,138.52000427,138.52000427,NaN
1983-06-23,139.21000671,139.21000671,139.21000671,139.21000671,NaN
1983-06-24,139.61999512,139.61999512,139.61999512,139.61999512,NaN
1983-06-27,139.94999695,139.94999695,139.94999695,139.94999695,NaN
1983-06-28,139.52999878,139.52999878,139.52999878,139.52999878,NaN
1983-06-29,139.52999878,139.52999878,139.52999878,139.52999878,NaN
1983-06-30,139.88000488,139.88000488,139.88000488,139.88000488,NaN
1983-07-04,139.77999878,139.77999878,139.77999878,139.77999878,NaN
1983-07-05,140.47999573,140.47999573,140.47999573,140.47999573,NaN
1983-07-06,140.66000366,140.66000366,140.66000366,140.66000366,NaN
1983-07-07,141.36000061,141.36000061,141.36000061,141.36000061,NaN
1983-07-08,142.02000427,142.02000427,142.02000427,142.02000427,NaN
1983-07-11,142.72999573,142.72999573,142.72999573,142.72999573,NaN
1983-07-12,142.52000427,142.52000427,142.52000427,142.52000427,NaN
1983-07-13,142.21000671,142.21000671,142.21000671,142.21000671,NaN
1983-07-14,142.69000244,142.69000244,142.69000244,142.69000244,NaN
1983-07-15,143.72999573,143.72999573,143.72999573,143.72999573,NaN
1983-07-18,144.63999939,144.63999939,144.63999939,144.63999939,NaN
1983-07-19,144.86999512,144.86999512,144.86999512,144.86999512,NaN
1983-07-20,145.03999329,145.03999329,145.03999329,145.03999329,NaN
1983-07-21,144.57000732,144.57000732,144.57000732,144.57000732,NaN
1983-07-22,145.05000305,145.05000305,145.05000305,145.05000305,NaN
1983-07-26,146.55000305,146.55000305,146.55000305,146.55000305,NaN
1983-07-27,146.33999634,146.33999634,146.33999634,146.33999634,NaN
1983-07-28,147.33000183,147.33000183,147.33000183,147.33000183,NaN
1983-07-29,148.36000061,148.36000061,148.36000061,148.36000061,NaN
1983-08-01,148.24000549,148.24000549,148.24000549,148.24000549,NaN
1983-08-02,146.46000671,146.46000671,146.46000671,146.46000671,NaN
1983-08-03,147.75,147.75,147.75,147.75,NaN
1983-08-04,147.36999512,147.36999512,147.36999512,147.36999512,NaN
1983-08-05,147.22999573,147.22999573,147.22999573,147.22999573,NaN
1983-08-08,146.66000366,146.66000366,146.66000366,146.66000366,NaN
1983-08-09,145.91999817,145.91999817,145.91999817,145.91999817,NaN
1983-08-10,146.49000549,146.49000549,146.49000549,146.49000549,NaN
1983-08-11,146.41999817,146.41999817,146.41999817,146.41999817,NaN
1983-08-15,146.11000061,146.11000061,146.11000061,146.11000061,NaN
1983-08-16,146.28999329,146.28999329,146.28999329,146.28999329,NaN
