time,open,high,low,close,Volume
2005-05-27,182.25999,182.53,181.69,182.48,NaN
2005-05-30,182.89999,183.21001,182.42,182.71001,NaN
2005-05-31,182.82001,183.08,181.39,182.00999,NaN
2005-06-01,182.00999,184.48,182.00999,183.89999,NaN
2005-06-02,183.92999,185.78999,183.85001,183.85001,NaN
2005-06-03,184.39999,186.02,184.3,185.83,NaN
2005-06-06,185.96001,186.46001,185.42,185.50999,NaN
2005-06-07,185.50999,187.27,185.50999,187.03,NaN
2005-06-08,187.03,190.06,187.03,190.06,NaN
2005-06-09,190.69,190.86,188.2,188.28,NaN
2005-06-10,188.00999,188.45,187.25999,187.50999,NaN
2005-06-13,187.42999,188.05,185.42999,185.42999,NaN
2005-06-14,185.42999,187.96001,185.42999,187.74001,NaN
2005-06-15,188.07001,188.7,187.39999,187.67,NaN
2005-06-16,187.88,189.28,187.52,189.28,NaN
2005-06-17,189.59,190.03999,189.09,189.09,NaN
2005-06-20,189.73,190.50999,187.75999,187.75999,NaN
2005-06-21,187.87,189.17999,187.74001,189.02,NaN
2005-06-22,189.02,189.98,188.33,188.37,NaN
2005-06-23,188.3,190.08,188.09,188.11,NaN
2005-06-24,188.21001,189.31,187.71001,187.71001,NaN
2005-06-27,187.59,187.59,185.78,186.78,NaN
2005-06-28,187.24001,188.28,186.69,187.53,NaN
2005-06-29,187.74001,188.50999,187.27,187.62,NaN
2005-06-30,187.82001,188.10001,184.10001,184.10001,NaN
2005-07-04,184.10001,184.47,181.85001,182.28999,NaN
2005-07-05,182.28999,183.59,181.95,183.35001,NaN
2005-07-06,183.52,185.67,183.52,184.60001,NaN
2005-07-07,184.94,185.32001,179.35001,179.35001,NaN
2005-07-08,179.24001,180.17999,178.28,178.71001,NaN
2005-07-11,179.31,180.47,176.84,177.11,NaN
2005-07-12,177.21001,178.89999,177.21001,178.89999,NaN
2005-07-13,178.57001,179.94,178.45,179.78,NaN
2005-07-14,180.06,180.85001,179.57001,179.8,NaN
2005-07-15,179.83,180.42999,178.69,179.22,NaN
2005-07-18,179.14,179.27,177.72,178.19,NaN
2005-07-19,178.19,179.13,177.72,177.72,NaN
2005-07-20,177.75,178.06,176.50999,176.92,NaN
2005-07-21,176.87,179.97,176.87,179.81,NaN
2005-07-25,179.73,180.94,179.56,180.94,NaN
2005-07-26,180.92,181.63,179.49001,180.78999,NaN
2005-07-27,180.82001,186.09,178.07001,179.22,NaN
