time,open,high,low,close,Volume
2023-01-03T09:55:00+07:00,149,149,148.5,149,264700
2023-01-03T10:00:00+07:00,148.5,149,148.5,149,91700
2023-01-03T10:05:00+07:00,149,149,148,148,343700
2023-01-03T10:10:00+07:00,148.5,148.5,148,148,742700
2023-01-03T10:15:00+07:00,148,148.5,148,148,7700
2023-01-03T10:20:00+07:00,148,148.5,148,148.5,4900
2023-01-03T10:25:00+07:00,148,148.5,148,148.5,13600
2023-01-03T10:30:00+07:00,148,148.5,148,148,10200
2023-01-03T10:35:00+07:00,148,148.5,148,148.5,27700
2023-01-03T10:40:00+07:00,148.5,148.5,148,148.5,366300
2023-01-03T10:45:00+07:00,149,149,148.5,149,20700
2023-01-03T10:50:00+07:00,149,149,149,149,16300
2023-01-03T10:55:00+07:00,149,149,148.5,149,30200
2023-01-03T11:00:00+07:00,149,149,148.5,149,11000
2023-01-03T11:05:00+07:00,149,149,148.5,148.5,923900
2023-01-03T11:10:00+07:00,148.5,149,148.5,148.5,226900
2023-01-03T11:15:00+07:00,148.5,148.5,148.5,148.5,1400
2023-01-03T11:20:00+07:00,148.5,149,148.5,148.5,7700
2023-01-03T11:25:00+07:00,148.5,149,148.5,149,11800
2023-01-03T11:30:00+07:00,149,149,148.5,149,6500
2023-01-03T11:35:00+07:00,149,149,148.5,148.5,800
2023-01-03T11:40:00+07:00,149,149,149,149,100
2023-01-03T11:45:00+07:00,148.5,149,148.5,149,6600
2023-01-03T11:50:00+07:00,148.5,149,148.5,149,8500
2023-01-03T11:55:00+07:00,149,149,148,148.5,603000
2023-01-03T12:00:00+07:00,148.5,148.5,148.5,148.5,35500
2023-01-03T12:05:00+07:00,148.5,149,148.5,148.5,2100
2023-01-03T12:10:00+07:00,148.5,149,148.5,149,136600
2023-01-03T12:15:00+07:00,149,149,149,149,100
2023-01-03T12:20:00+07:00,148.5,149,148.5,148.5,4000
2023-01-03T12:25:00+07:00,148.5,149,148.5,148.5,67500
2023-01-03T14:25:00+07:00,149,149,149,149,85800
2023-01-03T14:30:00+07:00,149,149.5,149,149,1108700
2023-01-03T14:35:00+07:00,149,150,149,149.5,1170300
2023-01-03T14:40:00+07:00,149.5,150,149.5,149.5,86000
2023-01-03T14:45:00+07:00,149.5,150,149.5,149.5,1958300
2023-01-03T14:50:00+07:00,149.5,149.5,149.5,149.5,7800
2023-01-03T14:55:00+07:00,149.5,150,149.5,149.5,16300
2023-01-03T15:00:00+07:00,149.5,150,149.5,150,13700
2023-01-03T15:05:00+07:00,149.5,150,149.5,150,53200
2023-01-03T15:10:00+07:00,149.5,150,149.5,150,37100
2023-01-03T15:15:00+07:00,149.5,150,149.5,149.5,71900
2023-01-03T15:20:00+07:00,149.5,150,149.5,150,187400
2023-01-03T15:25:00+07:00,149.5,150,149.5,150,31100
2023-01-03T15:30:00+07:00,150,150,149.5,150,245100
2023-01-03T15:35:00+07:00,150,150,149.5,149.5,51100
2023-01-03T15:40:00+07:00,149.5,150,149.5,149.5,23100
2023-01-03T15:45:00+07:00,150,150,149.5,150,78800
2023-01-03T15:50:00+07:00,150,150,149.5,149.5,98000
2023-01-03T15:55:00+07:00,149.5,150,149.5,150,604300
2023-01-03T16:00:00+07:00,150,150,149.5,150,82700
2023-01-03T16:05:00+07:00,150,150,149.5,150,719400
2023-01-03T16:10:00+07:00,150,150,149.5,150,776200
2023-01-03T16:15:00+07:00,150,150.5,150,150.5,348900
2023-01-03T16:20:00+07:00,150.5,151.5,150,151.5,1190000
2023-01-03T16:25:00+07:00,151.5,152,151,151.5,1187000
2023-01-03T16:35:00+07:00,151,151,151,151,1257300
2023-01-04T09:55:00+07:00,152,152.5,151.5,152,1003200
2023-01-04T10:00:00+07:00,152.5,153,152,152.5,637000
2023-01-04T10:05:00+07:00,152.5,152.5,152,152.5,699800
2023-01-04T10:10:00+07:00,152,152.5,152,152,542800
2023-01-04T10:15:00+07:00,152,152.5,151.5,152,501500
2023-01-04T10:20:00+07:00,152,152,151.5,151.5,533900
2023-01-04T10:25:00+07:00,151.5,152,151.5,151.5,106300
2023-01-04T10:30:00+07:00,151.5,152,151.5,152,71200
2023-01-04T10:35:00+07:00,152,152.5,152,152,451000
2023-01-04T10:40:00+07:00,152,152.5,152,152.5,92500
2023-01-04T10:45:00+07:00,152.5,152.5,152,152,46000
2023-01-04T10:50:00+07:00,152,152.5,152,152.5,134400
2023-01-04T10:55:00+07:00,152.5,153,152,152.5,841300
2023-01-04T11:00:00+07:00,152.5,153,152.5,152.5,108900
2023-01-04T11:05:00+07:00,153,153.5,153,153.5,665300
2023-01-04T11:10:00+07:00,153,153.5,153,153.5,134000
2023-01-04T11:15:00+07:00,153,153.5,153,153.5,20400
2023-01-04T11:20:00+07:00,153.5,153.5,153,153.5,64400
2023-01-04T11:25:00+07:00,153,153.5,153,153.5,71200
2023-01-04T11:30:00+07:00,153.5,153.5,153,153,42200
2023-01-04T11:35:00+07:00,153.5,153.5,153,153,57300
2023-01-04T11:40:00+07:00,153.5,153.5,153,153.5,102500
2023-01-04T11:45:00+07:00,153.5,153.5,153,153.5,71400
2023-01-04T11:50:00+07:00,153.5,153.5,153,153.5,27900
2023-01-04T11:55:00+07:00,153.5,153.5,153,153.5,885100
2023-01-04T12:00:00+07:00,153.5,153.5,153,153,672200
2023-01-04T12:05:00+07:00,153,153.5,153,153.5,51300
2023-01-04T12:10:00+07:00,153,153.5,153,153,58600
2023-01-04T12:15:00+07:00,153,153.5,153,153,3300
2023-01-04T12:20:00+07:00,153,153.5,153,153,20100
2023-01-04T12:25:00+07:00,153.5,153.5,153,153.5,34000
2023-01-04T14:25:00+07:00,153.5,153.5,153,153.5,92400
2023-01-04T14:30:00+07:00,153,153.5,153,153.5,89300
2023-01-04T14:35:00+07:00,153,153.5,153,153.5,26400
2023-01-04T14:40:00+07:00,153,153.5,153,153.5,151800
2023-01-04T14:45:00+07:00,153.5,153.5,152.5,152.5,593100
2023-01-04T14:50:00+07:00,153,153,152.5,153,45000
2023-01-04T14:55:00+07:00,152.5,153,152.5,153,7500
2023-01-04T15:00:00+07:00,153,153,153,153,100800
2023-01-04T15:05:00+07:00,153,153.5,153,153,249100
2023-01-04T15:10:00+07:00,153,153.5,152.5,153,497900
2023-01-04T15:15:00+07:00,153,153,152.5,153,13100
2023-01-04T15:20:00+07:00,153,153,152.5,153,30800
2023-01-04T15:25:00+07:00,153,153,152.5,153,75700
2023-01-04T15:30:00+07:00,153,153,152.5,153,20400
2023-01-04T15:35:00+07:00,153,153,152.5,153,424600
2023-01-04T15:40:00+07:00,153,153.5,152.5,153,615100
2023-01-04T15:45:00+07:00,153,153,152.5,153,47400
2023-01-04T15:50:00+07:00,153,153,152.5,153,89900
2023-01-04T15:55:00+07:00,153,153,152.5,153,45600
2023-01-04T16:00:00+07:00,153,153.5,153,153,419500
2023-01-04T16:05:00+07:00,153,153.5,153,153,76700
2023-01-04T16:10:00+07:00,153.5,153.5,153,153.5,32300
2023-01-04T16:15:00+07:00,153,153.5,153,153,28200
2023-01-04T16:20:00+07:00,153.5,153.5,153,153.5,64600
2023-01-04T16:25:00+07:00,153.5,153.5,153,153.5,101200
2023-01-04T16:35:00+07:00,153.5,153.5,153.5,153.5,810400
2023-01-05T09:55:00+07:00,155,155.5,154.5,155,1722600
2023-01-05T10:00:00+07:00,155,155,154.5,155,217900
2023-01-05T10:05:00+07:00,155,155.5,154.5,155,690200
2023-01-05T10:10:00+07:00,155,155.5,155,155.5,45800
2023-01-05T10:15:00+07:00,155.5,155.5,155,155.5,86100
2023-01-05T10:20:00+07:00,155.5,155.5,155,155.5,181300
2023-01-05T10:25:00+07:00,155,155.5,155,155,113800
2023-01-05T10:30:00+07:00,155,155.5,155,155.5,86900
2023-01-05T10:35:00+07:00,155.5,155.5,155,155.5,577500
2023-01-05T10:40:00+07:00,155,155.5,155,155.5,45000
2023-01-05T10:45:00+07:00,155,155.5,155,155.5,67500
2023-01-05T10:50:00+07:00,155.5,155.5,155,155.5,49800
2023-01-05T10:55:00+07:00,155,155.5,154.5,154.5,677400
2023-01-05T11:00:00+07:00,155,155,154.5,155,50500
2023-01-05T11:05:00+07:00,154.5,155,154.5,155,96900
2023-01-05T11:10:00+07:00,155,155,154.5,155,66300
2023-01-05T11:15:00+07:00,154.5,155,154.5,155,31800
2023-01-05T11:20:00+07:00,155,155,154.5,155,169600
2023-01-05T11:25:00+07:00,155,155,154.5,154.5,36400
2023-01-05T11:30:00+07:00,155,155,154.5,154.5,393800
2023-01-05T11:35:00+07:00,154.5,155,154.5,155,49900
2023-01-05T11:40:00+07:00,155,155,154.5,155,29100
2023-01-05T11:45:00+07:00,154.5,155,154.5,155,52400
2023-01-05T11:50:00+07:00,154.5,155,154,154,484400
2023-01-05T11:55:00+07:00,154,154.5,154,154,41600
2023-01-05T12:00:00+07:00,154.5,154.5,154,154.5,103100
2023-01-05T12:05:00+07:00,154.5,154.5,154,154,64200
2023-01-05T12:10:00+07:00,154.5,154.5,154,154.5,47100
2023-01-05T12:15:00+07:00,154.5,154.5,154,154.5,103100
2023-01-05T12:20:00+07:00,154.5,154.5,154,154.5,22700
2023-01-05T12:25:00+07:00,154,154.5,154,154.5,53200
2023-01-05T14:25:00+07:00,154.5,155,154.5,154.5,475700
2023-01-05T14:30:00+07:00,154.5,154.5,154,154.5,272600
2023-01-05T14:35:00+07:00,154,154.5,153,153,1362100
2023-01-05T14:40:00+07:00,153,154,153,153.5,1116800
2023-01-05T14:45:00+07:00,154,154,153,153,522200
2023-01-05T14:50:00+07:00,153.5,154,153,153,416500
2023-01-05T14:55:00+07:00,153.5,153.5,153,153.5,14900
2023-01-05T15:00:00+07:00,153.5,153.5,153,153.5,113900
2023-01-05T15:05:00+07:00,153.5,153.5,153,153.5,61200
2023-01-05T15:10:00+07:00,153.5,153.5,153,153.5,452000
2023-01-05T15:15:00+07:00,153.5,153.5,153,153,54400
2023-01-05T15:20:00+07:00,153,153.5,153,153,21500
2023-01-05T15:25:00+07:00,153.5,153.5,153,153.5,37600
2023-01-05T15:30:00+07:00,153,153.5,153,153.5,154900
2023-01-05T15:35:00+07:00,153.5,153.5,153,153.5,29100
2023-01-05T15:40:00+07:00,153.5,153.5,153,153.5,60400
2023-01-05T15:45:00+07:00,153.5,153.5,153,153.5,283100
2023-01-05T15:50:00+07:00,153.5,153.5,153,153.5,730000
2023-01-05T15:55:00+07:00,153.5,153.5,153,153.5,22300
2023-01-05T16:00:00+07:00,153.5,153.5,153,153.5,25600
2023-01-05T16:05:00+07:00,153,153.5,153,153,54700
2023-01-05T16:10:00+07:00,153.5,153.5,153,153,45500
2023-01-05T16:15:00+07:00,153,153.5,153,153.5,139200
2023-01-05T16:20:00+07:00,153,153.5,153,153.5,134800
2023-01-05T16:25:00+07:00,153.5,153.5,153,153,174500
2023-01-05T16:35:00+07:00,152.5,152.5,152.5,152.5,877800
2023-01-06T09:55:00+07:00,153.5,154.5,153,154,859900
2023-01-06T10:00:00+07:00,154,154.5,154,154.5,212900
2023-01-06T10:05:00+07:00,154.5,155,154,154.5,167900
2023-01-06T10:10:00+07:00,154.5,155,154.5,155,115600
2023-01-06T10:15:00+07:00,155,155,154.5,155,52700
2023-01-06T10:20:00+07:00,155,155,154.5,155,33700
2023-01-06T10:25:00+07:00,155,155.5,155,155,400300
2023-01-06T10:30:00+07:00,155,155.5,155,155,58200
2023-01-06T10:35:00+07:00,155.5,155.5,155,155.5,41900
2023-01-06T10:40:00+07:00,155.5,155.5,155,155.5,116800
2023-01-06T10:45:00+07:00,155.5,155.5,155,155.5,33900
2023-01-06T10:50:00+07:00,155.5,155.5,155,155.5,36000
2023-01-06T10:55:00+07:00,155,155.5,155,155.5,13700
2023-01-06T11:00:00+07:00,155.5,155.5,155,155,60700
2023-01-06T11:05:00+07:00,155,155.5,155,155,12400
2023-01-06T11:10:00+07:00,155,155.5,155,155.5,31200
2023-01-06T11:15:00+07:00,155.5,155.5,155,155.5,89900
2023-01-06T11:20:00+07:00,155.5,155.5,155,155.5,11400
2023-01-06T11:25:00+07:00,155.5,155.5,155,155,11800
2023-01-06T11:30:00+07:00,155.5,155.5,155,155.5,24700
2023-01-06T11:35:00+07:00,155.5,155.5,155,155.5,47100
2023-01-06T11:40:00+07:00,155,155.5,155,155.5,846700
2023-01-06T11:45:00+07:00,155.5,155.5,155,155.5,174200
2023-01-06T11:50:00+07:00,155.5,155.5,155.5,155.5,5900
2023-01-06T11:55:00+07:00,155,155.5,155,155.5,12200
2023-01-06T12:00:00+07:00,155.5,155.5,155.5,155.5,29100
2023-01-06T12:05:00+07:00,155.5,155.5,155,155.5,136400
2023-01-06T12:10:00+07:00,155.5,155.5,155.5,155.5,10700
2023-01-06T12:15:00+07:00,155,155.5,155,155,111600
2023-01-06T12:20:00+07:00,155,155.5,155,155.5,30000
2023-01-06T12:25:00+07:00,155.5,155.5,155.5,155.5,72100
2023-01-06T14:25:00+07:00,155.5,155.5,155,155.5,160100
2023-01-06T14:30:00+07:00,155.5,155.5,155,155,68800
